"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"East Asia & Pacific","EAS","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","60.9839556694193","57.9957230556582","54.1896816978292","51.204136057037","51.2776965292484","51.3200864120411","50.7620708025641","51.1514282326479","52.781812082745","53.0410317228355","52.7069324972019","52.4164842129823","52.6944877319798","52.9308415336084","53.2779378146392","54.2711393734175","54.0876138267684","53.1706167403287","52.824826093551","52.2212290332963","51.7485309371426","51.2807265732477","51.6550270473758","51.7562521893985","51.3535630524986","51.7700009758991","52.1926137200067","52.8610153209872","52.918928857572","52.9348022863241","52.8372075595145","52.6249257526742","53.7428939846265","53.3828655956984","53.7489263861111","53.9634961386476","53.2649068340187","52.3541926184735","51.8595489831292","50.9242910082106","49.6776811600533","49.1012427370333","49.1021703519367","47.9034072350954","47.6961881295917","47.661307236768","47.0228033135394","46.7022022512279","46.3822622862327","46.8876408845656","46.3975119501158","46.1767594786933","46.4199895318103","45.2366007481792","44.3251186549713","44.009879483912","46.0659330891361","46.7093474895856","",
"Europe & Central Asia (excluding high income)","ECA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2319081158803","61.8199966083829","61.0926249559515","65.9116024730265","67.6997477797704","65.2360560457656","65.7560906786807","65.7267035728719","66.4997897898965","68.3713134429748","67.2507946886109","64.7843717273114","64.6014924269463","65.3032481116369","64.3184472303337","62.703913112758","60.8135688411725","60.642945253548","60.0467708075687","60.7541715673626","60.5310295357272","59.7897073460883","59.7138180410506","60.2920044432931","59.2314655352957","59.7768402699716","59.7133528717396","59.0656388647589","57.4747282030702","58.4659101479322","58.4877254623907","57.126990322032","56.5317486537196","57.3276814439508","57.6633340456579","",
"Europe & Central Asia","ECS","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","57.2575510275439","57.370752684093","57.4147781872484","56.8753978176885","57.1569731482616","58.264090868058","57.9303288732725","57.9867897265038","57.4750636399352","57.7559563144133","58.3184985018999","58.8107143741072","58.8873810320948","58.822904833325","58.4238759477746","58.3097204574644","57.9962922462999","58.4069513817439","57.9393931154901","57.1185915681978","57.3382944856783","57.4383687244093","57.4919307746902","58.1020081807686","58.0746892416377","56.9752785731465","57.339911969441","57.6331761942551","57.7931941742578","57.8811513042764","57.5460104694715","57.3398706995116","57.1450236628977","57.131622028158","56.8418528484407","56.6822693369346","55.8643076865917","55.3374374132521","55.2869496831712","56.4945274456853","56.0295841114482","55.5729270008886","55.8568540051356","55.8965600609696","55.5504323571687","55.2423141067522","55.1809600165758","54.764564662788","54.3671881430596","54.142046741829","52.47130630168","51.5997124180576","51.9788483815223","52.5347561265713","","",
"Ecuador","ECU","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","66.1196982394855","66.0242253070237","66.4787823610373","66.9508499347351","67.4771405836413","67.5123139908395","69.0945969042211","71.5382397236766","77.3208862032211","72.879391128935","74.3155506282129","75.1983362999019","70.6613994209379","67.4492594906283","55.4192207026702","61.7495200227848","60.6959663346599","56.4339767287378","57.4494030983352","58.6410039658052","57.0625274192392","58.9803668864923","64.0011445610759","63.7032299029979","63.3245423323905","62.6409715163883","62.668664384065","66.3100492461769","62.2650420102364","63.7760557527025","62.6921870200269","64.4634309186886","63.930168058496","71.4181567064893","70.9750477578431","72.2990009937484","70.2558838857165","70.3690766780641","72.5225513844333","65.0501720103181","63.6083073764659","72.6309899812146","73.4566507370372","71.8076623286367","70.3803531796766","68.2018967324513","65.4432552470891","64.3859095694022","60.4659499814179","63.1566983850131","63.6594012715438","61.2130255229973","60.5798597158116","59.5513203878947","59.2707666599616","64.2588180475011","63.5201523049222","62.8686259378349","62.8244080253065","63.752271812021","63.5146858348052","63.9383243785069","64.0886418612654","65.6316810073232","64.8733056399313","",
"Egypt, Arab Rep.","EGY","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","70.9516657564173","69.6779964221825","71.4635789989585","69.8819005767646","67.4481074481075","67.084528801589","68.0489101541733","68.9521855767713","70.5001969279244","68.4034736138945","66.6260619690155","67.3430695855674","67.6656195268411","67.0477858393795","66.8880434048493","66.1044736742924","65.6847537511559","65.1201598070622","66.5929701733915","68.0872653475393","69.1701504733988","63.0986465779851","64.5039187744923","64.6616541353383","65.5063291139241","64.6112600536193","64.172335600907","69.708734368932","70.7792207792208","70.2597412987013","71.9206680584551","73.0666666666667","72.6096333572969","74.0979381443299","74.5714285714286","74.4607843137255","76.9398430688753","77.1718691237307","76.687543493389","75.0325097529259","75.8600411643634","75.2718148870923","73.7661652150963","73.0299401197605","71.6670100968473","71.5506035283194","70.6006151853651","72.3952738990333","72.3171412618649","76.0986374976012","74.5731808387204","75.5670629421632","80.7129635158536","80.7729520533219","82.9389671361502","82.4297229837555","83.0885066804458","84.490823053147","81.3745660280314","79.8963545389564","80.8227416051751","82.9643859464814","79.6850494102646","78.9599621876046","87.5810637404119","",
"Euro area","EMU","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","56.3583519008954","56.3996066838537","56.4216915170081","55.9850515063677","56.0067941168016","57.5575010650482","57.441020262722","57.5572600381763","56.9128550841132","57.2231583720518","57.9104514084028","58.5897011725659","58.6616285453139","58.4895141410273","58.132441859499","58.0604707317256","57.2838263446714","57.5838004414598","56.9224351749781","56.9785191500879","56.4749912476782","56.6363472006764","57.0015725857689","57.0241928053539","56.6703409869037","56.2143861179291","56.5426252953997","56.2323732334867","56.0473984551861","56.1444882311928","56.1711885336401","55.9826891897655","55.5852348943013","55.7930394955035","55.5234865493774","55.6662069935297","55.1493565137365","54.4974245160736","54.841326599329","55.7966105853347","55.5449863831188","55.2909761749598","55.5311575196233","55.1953745946326","54.6166397002168","53.9064643826966","53.7627184197428","53.4161774994161","53.2573055130838","52.8282703834956","51.2402614141431","50.3655729109021","51.3912860925309","51.4097247020946","","",
"Eritrea","ERI","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.951159281109","93.2436851140358","99.807645334636","94.3394696293893","91.82733747675","94.9812449167048","80.6393034585657","69.5428291640702","71.7465978760929","72.5383381881455","83.8222012181025","87.978121371834","97.14623270514","93.2011122846283","91.8608306017987","84.7076340024455","82.6290535823382","89.5393635089956","113.710773033046","98.1716854491738","","","","","","","","","","","","","","",
"Spain","ESP","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","64.0341348082956","64.2253699991851","63.8098817888917","63.5139179875385","64.1557407169585","64.2569928841685","65.6252220156534","64.960658246649","63.7946810904675","64.3505768768032","65.5629668001562","66.0142107461692","65.684226002719","65.0290528662515","63.6078876381837","63.3242409572351","62.5372265343763","62.5326330472724","61.7501584795036","62.0137414145407","61.4377977684139","61.3548758123416","62.0255165496643","61.9296288135927","61.7203718962655","61.0321579806153","60.4985008569453","60.2434432752504","59.7193097402796","59.6533846737965","59.6433739107338","59.2731661526083","58.6676252160738","57.8957072717374","58.2037976464405","58.0370899515365","57.7025720017194","57.5231940130352","57.3084916651085","56.733893139731","57.8496859754258","58.2100515584501","59.2426956921283","58.6698022331161","58.9741171125821","57.971487758391","57.7278762421336","57.9562470513425","57.6992368074597","56.9936428679679","55.5700690923067","55.6169534931532","55.7185562806762","54.2854300519242","","",
"Estonia","EST","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2636606697844","58.6148032741866","55.911020191932","57.9415049579209","57.9818246307349","57.381856552907","56.1803897692057","54.3996292722605","54.8211510001477","55.413875986983","55.2564489082928","55.4110543570256","54.3505488812159","54.1285371047419","52.4026069000777","53.3079401901038","53.3393355561936","52.4260526181192","50.0578161669879","50.3159279772344","50.7656094110643","49.8400487489185","50.4667033302024","50.442857639243","49.2270209732071","49.1546447918775","49.0441138740105","49.0013869341748","49.3538184673901","51.03057836512","52.0428180906446","","",
"Ethiopia","ETH","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4333164755159","72.4631571005796","73.4670479688865","70.2145250716323","71.2444353893903","66.466827098962","66.5307403818863","65.6642254693999","68.6823158571842","70.0432707879049","72.2205187530105","77.4036173180894","78.9191890809343","80.2307308591661","",
"European Union","EUU","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","56.1699246542324","56.1940129523012","56.1884457820073","55.8254204554885","55.8988862197483","57.2767360540077","57.1970428964622","57.3659871963133","56.7811371518724","57.0606282865849","57.6451442863531","58.1871944263051","58.2742704680389","58.0976421595678","57.6636758763354","57.6241042778217","57.0350298516023","57.3793477716394","56.7455912580404","56.7449516858244","56.4398888242137","56.4738183757021","56.8931220126515","56.9281765020276","56.4905447835878","55.8698459441566","56.2098033636168","55.9426194831486","55.7871175353769","55.8474111675281","55.8548051104171","55.7261265735702","55.4086661977683","55.5533357087343","55.2830570741122","55.4374567155142","54.8819127596967","54.2793755570994","54.6438834128519","55.5618405903639","55.3206197432489","55.0653745703878","55.3122377074152","54.9268269000128","54.3611366959691","53.6552035180044","53.5125912204777","53.2521470147287","53.1382839999079","52.6630916354684","51.15011754675","50.353308711546","51.371212569479","51.3916479569167","","",
"Fragile and conflict affected situations","FCS","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","54.3470720674405","53.689370795187","54.1019997055281","52.8228300999928","51.0325745597543","52.8363369882703","53.3684278766605","53.791678839183","53.7633033128446","52.7448695642921","51.8805704099822","51.8089382832821","52.7808936249766","52.5997150997151","51.7982111447925","52.0841562902533","52.1730806050163","52.1626732058971","50.8102047999583","50.2736503796171","50.0527681280507","53.1692612152382","54.011275446418","53.9329517579722","52.6156697482514","51.007577142625","51.5988899457721","50.1146581921924","49.1061271599505","48.8548956560116","47.820157494171","47.5572735507873","48.267987065481","49.6651594447447","49.3848470149489","49.643520823971","49.8284749017997","48.5787906489396","49.3248495518731","52.1490081712383","52.629061319075","53.2544079330146","54.2200241543483","54.4027676083677","54.7973087853101","54.780391261323","54.7852046894774","53.5370662109601","53.4425734675837","52.8601614972455","51.5062165009074","51.6557862070074","52.2144776147444","53.3850348912215","","",
"Fiji","FJI","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","57.4758489069017","57.7211082864293","57.6832694312419","57.8478370947362","56.846479520221","56.1061145396718","55.8662545262715","55.9094683357448","56.2039350083614","55.7305283420002","54.6878131769633","54.7150172660174","54.6400218645173","54.0332775483395","54.4879896422845","55.0896491138692","55.1788829340546","54.9411136030999","54.6290352111207","54.7967429388685","55.2761112316801","56.7871108455238","57.1123941477509","56.8227718495852","56.7147851921489","57.2275289484171","56.5363360059606","57.1696482913633","56.0601072453468","55.7404385855361","55.7120727435183","55.5078206888781","55.5793390765112","55.7227256809911","55.325823446384","54.9119856741097","55.360028844233","54.2646129720707","54.1816433210113","53.8378723977671","54.0425959030138","54.4083283983768","54.2979467416962","54.523702210819","54.3051010263086","54.5139612281779","54.299008981914","54.21357390046","54.5310634971452","55.3940867639798","55.3338899924156","54.8819300170202","54.7324273051205","54.5541992345705","54.2096418539512","53.9733413476214","54.3194538338948","54.1153969761492","54.0634759112269","53.7288194408469","53.1862855685617","52.4496149937744","53.0923695021231","53.2795644429774","","",
"Faroe Islands","FRO","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0232752914477","53.4104487098004","51.430625115934","50.1341037828658","50.5796453583669","54.3626128174808","56.3823404172957","64.5806879560315","57.4495570353455","54.8531756316314","53.9945012092613","58.5267570619633","51.3336688475088","52.124496379882","54.0303709235748","51.1804613297151","48.6933499645364","46.9527054339666","45.6579822792029","43.4827463536108","43.1223553251088","41.8607960413673","43.5553873681948","42.1754551903523","40.8447345790009","40.5959436080539","40.6085266740388","",
"Micronesia, Fed. Sts.","FSM","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","106.288936868449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","36.6480588495958","35.2998192197907","33.3639907834101","45.6858907510863","24.697339252085","23.4861591695502","16.4511194548741","23.5004346566213","36.4614206231454","33.9125209432206","26.1446582614466","26.7365412101","27.344604256035","29.8305347055637","29.8676262691171","32.3025658113962","47.3657419190634","51.6070160946938","47.7979160650229","54.9232497192063","49.7408367271381","44.4837721730927","49.6207804304649","48.3782509994513","43.0258729663772","41.2892089528119","39.149718483933","33.6555594866682","46.6063137996219","42.7871821664925","32.1754337342719","36.0669992182718","37.3150805141907","37.3160734657474","35.147327708484","30.0324011207688","30.1207769133792","29.522446989296","27.0790669652872","35.0563709662273","30.6426197834855","27.5735274678959","29.4451684914565","32.2834097575286","34.4900264964714","37.8384101109841","40.4392237312901","39.9697438003019","38.6144085783521","37.6737171297373","41.9040653084196","34.1962565965188","30.0717104091369","34.4798939372208","33.493591120258","",
"United Kingdom","GBR","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","73.8812884725674","73.1991644156312","74.1855188337871","74.1427300663108","72.5643295666874","71.5214486058406","70.8912781101712","70.5477221679688","69.2914053452116","68.0434294310384","66.1443444564838","66.3472757147552","67.190084344785","66.6022864340789","68.5234716441945","68.0207862803595","66.7937280803399","65.4674291852323","64.9432265946575","65.112039962758","64.4386537061338","64.7952881059888","64.8311939053098","64.9671100089473","65.0839597516617","64.8684753613761","66.8858967953577","66.2518800785148","66.7295596193648","66.1282963114638","66.4546491400468","67.0944520237173","68.1594037222726","69.1153985819531","69.0873291053629","63.4773271448473","63.7897612654867","65.3044894365279","65.8952297757089","66.2766891462626","65.9026086232382","65.9130218627395","65.6907569271567","65.133916619538","64.9116937662332","64.3381894446388","63.4519105867071","63.3228482550755","63.3698181956626","63.8489680358855","63.5654913639292","63.6826961366991","63.8930062472847","64.4519616873999","63.9276164145689","63.7092741968946","64.3193307910443","63.7472332447399","64.0863545498879","63.380591142057","58.6464569449151","58.9557109717685","60.0657355104653","60.3642442819541","","",
"Georgia","GEO","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","55.8807876530069","55.2935436656367","53.1423290203327","53.1874477623281","52.6577954885078","56.1119397684495","57.5927680979806","56.9740451572062","59.2966194111232","62.7002926013655","67.4863022851797","65.9685863874346","84.9195710455764","113.000018296141","138.881403081015","101.885076639352","105.316440480807","102.030501218468","84.1215288425161","81.1546809674176","90.5129155565852","79.4720407551693","77.8159307939914","80.3143354234537","77.1688568142259","73.1079348415355","85.247898824502","79.6125645823771","85.489832187849","89.4012009340598","78.5052747302361","79.0847155063412","78.336916155859","75.5877884549386","75.9220865645294","75.2554654393887","70.8396033157333","71.814557329463","69.2424604398995","68.889522583759","79.8723525276668","81.4469063302813","73.1417146582487","71.4697191156864","70.4295784483031","",
"Ghana","GHA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","72.8423475258918","79.3548387096774","76.7983789260385","76.1818181818182","72.7346278317152","77.2851296043656","79.1172595520422","77.2606382978723","72.5882352941176","74.5627186406797","74.3691899070385","77.4","74.8134991119005","75.0071408169095","78.2188841201717","73.3106189664963","79.2215752375115","77.3716742811072","84.6564376250834","83.1053787825101","83.9004013814991","87.204306997494","89.7849648934078","90.8220041513166","88.5903733354031","83.9666752174623","83.130586456991","85.454691689008","84.8746570572947","84.546793921031","85.2168195290378","83.1991296499445","86.6341167551175","79.5017432401023","73.8228049951969","76.3353199943238","74.736874597617","83.4194028370201","79.4232944033302","85.7045452336757","84.2736985544609","83.2580357072499","82.6839691375711","81.4589276833989","80.5133642875374","80.9628339474896","81.9314931363098","92.3946557275332","94.2317088421404","89.0049167715734","93.6136944370181","85.8236454994008","83.7175303456969","76.322776050011","71.9398984048515","73.4677293047446","72.1479346116913","76.2720436442525","72.2346111688579","76.2351235806834","77.4675806010356","77.5552609916432","77.7269823501505","85.2301166069267","83.9642166159468","",
"Gibraltar","GIB","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4306387986365","48.6168346194748","52.078773834883","47.8830303912276","45.8732670175025","46.5818835362335","48.9264200487857","49.060625232197","50.929265270254","51.081279585224","52.7288892921385","51.3588432056991","54.6094190624597","53.2121137088829","52.7250263265998","53.2301927226811","54.7041329050164","47.6193487569288","50.4188339746016","50.6166322105808","90.8998287998409","93.8211218666275","88.7166910483775","93.51244883538","79.9705689217531","81.7152769665581","79.9025259725512","85.1178285394946","82.7852237631943","85.7837320133204","83.5430567663458","74.3845981357814","73.5407008860869","73.2003316119022","72.8959985321188","69.1999651303468","72.1929272319374","70.6468224495414","69.016452518008","",
"Gambia, The","GMB","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","68.2594131503511","71.4053292410714","70.1096966926335","62.9544620280699","51.502715987","60.942092579014","53.7464393205896","54.5154185022026","79.0317879287787","74.4282825140012","71.0361673500769","73.9110875094329","75.4322012655326","75.5894038181725","82.4280577329602","79.6549052210831","89.0768346782461","94.1021797524949","83.6122187354993","93.4379696177848","82.7032951994318","88.420290762405","87.2616142563101","89.8762876177046","81.2045323533243","88.5179142269403","87.3314891292092","90.9057662359416","92.9819089813148","85.7985060736946","87.2807707600182","93.120806388156","90.3977718067316","93.3086763224654","85.9391408581838","78.3863215893061","85.5433713043018","87.4238148724684","81.6612287203754","78.9831399949774","86.0234367481567","88.4987433632318","86.4067484502198","87.74124547095","90.8870948243285","91.5504015297889","92.8123916254424","86.2406609368715","",
"Guinea-Bissau","GNB","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","76.6761201372217","80.4976500443698","85.740906582691","89.3098528156638","92.1790544769032","82.4709822853376","81.4991967572246","84.9827321900503","84.6932014912621","88.491761564528","","70.2922256267489","75.7474474515535","78.129554580531","84.7245343222422","104.570530354649","89.5768682011237","81.6765651194744","84.3876537238219","87.0880459063591","86.8815842215654","86.2020585044449","88.1217531506956","85.9371854623507","88.9603228592242","94.7673909811248","91.7007231793628","95.61860918188","93.5823376958859","97.1168127480992","89.5330935115644","92.3413984934027","78.2405455149111","70.7609307625604","81.0409527601945","84.651867510649","91.9723482512425","83.3360153923721","90.0264946768827","86.0167188809143","82.3590818125775","78.3396490836371","81.2160624011662","79.1934502131452","75.9214359352408","72.86449641349","72.5734733640718","68.9954812413523","68.8701272650185","72.0290212151907","66.8491146371069","69.7915788480374","74.7724886151878","72.989592180403","73.1484297074516","",
"Equatorial Guinea","GNQ","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9768917956902","20.1081084975653","19.5968876987365","16.0439375055051","23.000473934384","23.4088257202755","20.356397870625","20.1354515121852","25.8205671111195","27.7769341198706","38.9381457317245","47.7490921488625","46.9753941785659","48.3872781365636","56.2649182510257","60.8135887753143","52.9759390300282","46.3786200806456","52.67525676687","52.9139467096654","",
"Greece","GRC","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","74.9743600644054","70.8930378982755","71.5567889804874","68.7646539327248","67.950635364173","65.8186851542815","65.0870240224377","65.5051187418972","65.1789077642751","62.0617949450236","61.8410736117226","60.3852426325703","57.7387054020521","54.4425976375144","58.5658263356254","59.0320712397018","57.5800695750191","60.3532697484091","60.422022914381","59.7832430222069","61.2737787587809","62.5828457240365","62.2818019604715","63.6143537912581","61.2413935313191","60.3556875804394","60.9029078784964","65.0983621474103","65.2878708864054","66.2743024013889","67.5244319389909","67.3327401732894","68.9028660317915","69.3055408371549","69.1444639187265","68.9520366519326","69.5623766914023","68.8171862950314","69.3130526393959","69.3915804813853","69.3919259845378","68.2898035661242","68.0438398804881","66.5560679222693","65.650341546977","67.6748128123319","65.2620682213101","65.7971878889616","68.2927517038602","69.066372801723","67.4184073317536","69.6702222207762","71.1547998139465","70.4881152535784","69.5329655860989","68.6886594094333","68.0126932819622","68.8100060538919","68.8330418045266","68.3649191955026","69.1479743901376","67.0716816185717","68.3433019822137","67.0517084835345","","",
"Grenada","GRD","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7305377558771","47.0046800443276","47.5782243015929","45.5916134151944","45.9603341144579","45.1286036089069","43.4836464446869","43.1915044750675","43.8527348547401","42.5052095392452","42.5617560263934","41.7045953231772","39.7126170169741","37.467144432799","36.7955642655705","35.983955307031","35.0428205538659","34.0977004670308","34.2066247808723","32.6610300182907","32.5870787865037","","",
"Guatemala","GTM","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","83.940215019185","84.9075958862818","86.1052815669815","84.4868546088058","82.9882290037895","82.1616405409074","81.8868195872582","82.6143790849673","79.379074821484","80.3777591452582","78.4296218487395","80.0080612656187","80.0456860039023","79.1530406681831","78.1243105527221","78.8502180531556","77.7953369621636","75.29422405641","77.0088598488169","78.6877356738697","78.9089557921992","81.5800157451055","82.0121652636973","82.8839764471171","82.9113000748543","82.584819028657","81.111247751539","84.6321536814896","84.1518690918044","83.7561067846289","83.6276149362153","83.8971971967492","84.4800715956291","84.7702672609935","86.0764520417073","85.6062709011023","87.0056299875838","86.9578939316096","85.0075428228228","84.6750296795028","83.9175170785753","84.7622504103056","84.5683172357262","85.8470164166416","86.925423004826","89.1266070996726","89.197165565155","88.6963637620669","90.7400122291722","87.3295722861624","87.4902596408252","86.7321023490213","87.3195956767526","85.558376449245","85.2679971766386","84.3173716235693","84.5642315212608","84.9103668416113","85.7623584138019","84.855933030299","83.4808783350264","86.013223004538","88.4858106636718","87.3674130333781","87.9763372474567","",
"Guam","GUM","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.468473777254","59.1202017371813","57.9477901266477","57.7735580346546","58.0226521944313","57.9713440982488","59.6607986260197","58.9685169842585","57.7894524146292","59.1894060995185","60.8926875593542","59.6036303019078","58.1105169340463","56.6821865838938","57.3462125063549","59.0221187427241","59.560403239134","57.2147915027537","60.2941176470588","61.4051973051011","59.9131693198263","","","",
"Guyana","GUY","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","68.5058259081563","65.0031387319523","60.0538599640934","54.1652837703286","66.3971248876909","65.1586206896552","66.1008230452675","60.8746766988008","59.4341675734494","59.5066185318893","60.8103061986557","59.6170891685871","61.9556148840314","64.7177419354839","54.6768618414161","47.3515789473684","59.2993574509286","60.7006312794523","56.1568194367753","52.1830932810497","55.3912466843501","62.9618073238452","66.5421853388658","70.1975476839237","61.6776872112034","59.9487128205128","35.2949325020706","52.6906488434346","55.0507529011782","68.4898374727882","72.4034505867903","63.2936169994354","54.973694312492","61.0992415939382","70.2635275470771","62.6710618933078","58.0231787390799","60.391145384569","64.6194757675087","64.0683964137746","66.1605611704576","67.1773929978007","65.5306569224441","60.8482829159263","58.8748754236556","73.4061974974678","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","57.7719115864888","57.7073736939642","57.4842757103872","56.6631681558179","56.284769803572","57.66303377126","57.3899561040505","57.4475142616658","56.9567716792913","57.0231363463921","57.2350999102711","57.0093733930485","58.2178519717995","58.8397136177482","58.2317504532882","58.6739819755046","58.4698973607303","58.3772984155353","57.9618324771118","57.6645836308684","57.8028844168536","57.7497933038578","57.9805835121924","58.5471248836993","58.6389531513749","58.0805460651723","58.3740174305832","58.6052184342488","59.1085052452785","59.3843819954847","59.3887322878471","60.0964942969824","60.2739450053211","59.9912374574485","59.4770229036407","59.2616932129479","58.8364572625149","58.447641086167","58.4860826388111","59.7505052026111","59.0610788447041","58.5933797283119","58.6311882232046","58.6321827839049","58.615367540074","59.0560047484263","59.2870634226351","59.0450003731816","58.6552651072882","58.5712823593252","57.8945960383187","57.5652316848468","57.8262234319582","","","",
"Hong Kong SAR, China","HKG","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","70.6775433510879","77.290409121395","74.1337630942788","68.1787666634698","65.9909152086137","63.3698846126281","70.1932502450637","69.2148626817447","71.801850843767","69.0487215105212","66.2338786462391","66.2006671414115","63.3408872194456","65.6132794541099","65.198983911939","65.4661316017665","58.4932547976439","61.3653730691556","64.5566668998158","60.5647301026701","60.0428912609056","59.7552685248131","61.2127241651999","64.1344618259305","60.798803016886","61.4551573376287","60.4851415646205","57.2383919750741","56.6070769574061","55.6843808125123","57.4549107560041","59.1504983922132","58.998798210945","58.5276205411328","59.921685197359","62.163384289271","61.5400618958456","61.1132757451662","61.4352857712943","60.2436649750456","58.6409281189322","59.6146364281811","58.0264556504419","57.5299462308691","58.5780466821418","57.4774895990086","57.783644671138","59.5101880592892","60.1165338301258","61.0889290008407","61.3755761873343","63.2952342550519","64.5523276449038","66.0830891757724","66.494012181389","66.4263972513635","66.2532050535654","67.0915784300787","68.2939689196943","69.3745074730529","66.3430242922379","64.9770412761905","66.3410667757458","69.9731313987225","67.2771262835053","",
